root,course_listing,note,course,title,credits,level,restrictions,section_listing,section_note,section,days,instructor,hours,start,end
root,course_listing,,262-132,INTRODUCTION TO COMPUTERS AND PROGRAMMING,2,U,; ; PREREQ: MATH PLACEMENT CODE OF 30 OR MATH 105(C) ; ; ENROL IN LC 401 OR LC 402 & ANY LA 801-808; OR ENROL IN LC 403 & LA 809-810,section_listing,,La 805,W,TA,hours,11:30am,1:20pm
root,course_listing,,262-132,INTRODUCTION TO COMPUTERS AND PROGRAMMING,2,U,; ; PREREQ: MATH PLACEMENT CODE OF 30 OR MATH 105(C) ; ; ENROL IN LC 401 OR LC 402 & ANY LA 801-808; OR ENROL IN LC 403 & LA 809-810,section_listing,,La 806,W,TA,hours,1:30pm,3:20pm
root,course_listing,,262-132,INTRODUCTION TO COMPUTERS AND PROGRAMMING,2,U,; ; PREREQ: MATH PLACEMENT CODE OF 30 OR MATH 105(C) ; ; ENROL IN LC 401 OR LC 402 & ANY LA 801-808; OR ENROL IN LC 403 & LA 809-810,section_listing,,La 807,R,TA,hours,8:30am,10:20am
root,course_listing,,262-132,INTRODUCTION TO COMPUTERS AND PROGRAMMING,2,U,; ; PREREQ: MATH PLACEMENT CODE OF 30 OR MATH 105(C) ; ; ENROL IN LC 401 OR LC 402 & ANY LA 801-808; OR ENROL IN LC 403 & LA 809-810,section_listing,,La 808,F,TA,hours,2:30pm,4:20pm
root,course_listing,,262-132,INTRODUCTION TO COMPUTERS AND PROGRAMMING,2,U,; ; PREREQ: MATH PLACEMENT CODE OF 30 OR MATH 105(C) ; ; ENROL IN LC 401 OR LC 402 & ANY LA 801-808; OR ENROL IN LC 403 & LA 809-810,section_listing,e,La 809,R,TA,hours,6:00pm,7:50pm
root,course_listing,,262-132,INTRODUCTION TO COMPUTERS AND PROGRAMMING,2,U,; ; PREREQ: MATH PLACEMENT CODE OF 30 OR MATH 105(C) ; ; ENROL IN LC 401 OR LC 402 & ANY LA 801-808; OR ENROL IN LC 403 & LA 809-810,section_listing,e,La 810,T,TA,hours,5:00pm,6:50pm
root,course_listing,#,216-473,BUSINESS LOGISTICS MANAGEMENT,3,U,; (683) PREREQ: JR ST; BUS ADM 370(P),section_listing,e,Se 001,W,Liu,hours,5:30pm,8:10pm
root,course_listing,,262-150,SURVEY OF COMPUTER SCIENCE,3,U,; (NS) COUNTS AS REPEAT OF COMPSCI 299 WITH SIMILAR TOPIC. PREREQ: NONE,section_listing,,Se 001,MWF,Acad Staff,hours,,12:30pm
root,course_listing,,262-150,SURVEY OF COMPUTER SCIENCE,3,U,; (NS) COUNTS AS REPEAT OF COMPSCI 299 WITH SIMILAR TOPIC. PREREQ: NONE,section_listing,,Se 002,MWF,Acad Staff,hours,,2:30pm
root,course_listing,,262-150,SURVEY OF COMPUTER SCIENCE,3,U,; (NS) COUNTS AS REPEAT OF COMPSCI 299 WITH SIMILAR TOPIC. PREREQ: NONE,section_listing,,Se 003,TR,Acad Staff,hours,3:30pm,4:45pm
root,course_listing,,262-151,INTRODUCTION TO SCIENTIFIC PROGRAMMING IN FORTRAN,3,U,; ; PREREQ: MATH 231(C) OR 226(C) ; ; ENROL IN LC 401 OR LC 402 & ANY LA 801-806. SEE COMBINED FINAL EXAM SCHEDULE,section_listing,,Lc 401,TR,Mcnally,hours,,12:30pm
root,course_listing,,262-151,INTRODUCTION TO SCIENTIFIC PROGRAMMING IN FORTRAN,3,U,; ; PREREQ: MATH 231(C) OR 226(C) ; ; ENROL IN LC 401 OR LC 402 & ANY LA 801-806. SEE COMBINED FINAL EXAM SCHEDULE,section_listing,e,Lc 402,TR,Mcnally,hours,,5:30pm
root,course_listing,,262-151,INTRODUCTION TO SCIENTIFIC PROGRAMMING IN FORTRAN,3,U,; ; PREREQ: MATH 231(C) OR 226(C) ; ; ENROL IN LC 401 OR LC 402 & ANY LA 801-806. SEE COMBINED FINAL EXAM SCHEDULE,section_listing,,La 801,T,TA,hours,1:30pm,3:20pm
root,course_listing,,262-151,INTRODUCTION TO SCIENTIFIC PROGRAMMING IN FORTRAN,3,U,; ; PREREQ: MATH 231(C) OR 226(C) ; ; ENROL IN LC 401 OR LC 402 & ANY LA 801-806. SEE COMBINED FINAL EXAM SCHEDULE,section_listing,,La 802,T,TA,hours,3:30pm,5:20pm
root,course_listing,,262-151,INTRODUCTION TO SCIENTIFIC PROGRAMMING IN FORTRAN,3,U,; ; PREREQ: MATH 231(C) OR 226(C) ; ; ENROL IN LC 401 OR LC 402 & ANY LA 801-806. SEE COMBINED FINAL EXAM SCHEDULE,section_listing,e,La 803,T,TA,hours,6:30pm,8:20pm
root,course_listing,,262-151,INTRODUCTION TO SCIENTIFIC PROGRAMMING IN FORTRAN,3,U,; ; PREREQ: MATH 231(C) OR 226(C) ; ; ENROL IN LC 401 OR LC 402 & ANY LA 801-806. SEE COMBINED FINAL EXAM SCHEDULE,section_listing,,La 805,W,TA,hours,3:30pm,5:20pm
root,course_listing,,262-151,INTRODUCTION TO SCIENTIFIC PROGRAMMING IN FORTRAN,3,U,; ; PREREQ: MATH 231(C) OR 226(C) ; ; ENROL IN LC 401 OR LC 402 & ANY LA 801-806. SEE COMBINED FINAL EXAM SCHEDULE,section_listing,,La 806,R,TA,hours,1:30pm,3:20pm
root,course_listing,,262-152,COMPUTER PROGRAMMING I,4,U,; ; PREREQ: MATH PLACEMENT CODE OF 30 OR MATH 105(P); COMPSCI 132(R) OR ONE SEM HIGH SCHOOL PROGRAMMING ; ; ENROL IN LC 401 & ANY LA 801-803 OR LA 805-811; OR ENROL IN LC 402 OR 403 & ANY LA 801-811. SEE COMBINED FINAL EXAM SCHEDULE,section_listing,,Lc 401,MWF,Acad Staff,hours,,12:30pm
root,course_listing,,262-152,COMPUTER PROGRAMMING I,4,U,; ; PREREQ: MATH PLACEMENT CODE OF 30 OR MATH 105(P); COMPSCI 132(R) OR ONE SEM HIGH SCHOOL PROGRAMMING ; ; ENROL IN LC 401 & ANY LA 801-803 OR LA 805-811; OR ENROL IN LC 402 OR 403 & ANY LA 801-811. SEE COMBINED FINAL EXAM SCHEDULE,section_listing,,Lc 402,TR,Munson,hours,2:05pm,3:20pm
root,course_listing,,262-152,COMPUTER PROGRAMMING I,4,U,; ; PREREQ: MATH PLACEMENT CODE OF 30 OR MATH 105(P); COMPSCI 132(R) OR ONE SEM HIGH SCHOOL PROGRAMMING ; ; ENROL IN LC 401 & ANY LA 801-803 OR LA 805-811; OR ENROL IN LC 402 OR 403 & ANY LA 801-811. SEE COMBINED FINAL EXAM SCHEDULE,section_listing,e,Lc 403,TR,Acad Staff,hours,6:00pm,7:15pm
root,course_listing,,262-152,COMPUTER PROGRAMMING I,4,U,; ; PREREQ: MATH PLACEMENT CODE OF 30 OR MATH 105(P); COMPSCI 132(R) OR ONE SEM HIGH SCHOOL PROGRAMMING ; ; ENROL IN LC 401 & ANY LA 801-803 OR LA 805-811; OR ENROL IN LC 402 OR 403 & ANY LA 801-811. SEE COMBINED FINAL EXAM SCHEDULE,section_listing,e,La 801,T,TA,hours,7:30pm,9:20pm
root,course_listing,,262-152,COMPUTER PROGRAMMING I,4,U,; ; PREREQ: MATH PLACEMENT CODE OF 30 OR MATH 105(P); COMPSCI 132(R) OR ONE SEM HIGH SCHOOL PROGRAMMING ; ; ENROL IN LC 401 & ANY LA 801-803 OR LA 805-811; OR ENROL IN LC 402 OR 403 & ANY LA 801-811. SEE COMBINED FINAL EXAM SCHEDULE,section_listing,e,La 802,T,TA,hours,7:30pm,9:20pm
root,course_listing,,262-152,COMPUTER PROGRAMMING I,4,U,; ; PREREQ: MATH PLACEMENT CODE OF 30 OR MATH 105(P); COMPSCI 132(R) OR ONE SEM HIGH SCHOOL PROGRAMMING ; ; ENROL IN LC 401 & ANY LA 801-803 OR LA 805-811; OR ENROL IN LC 402 OR 403 & ANY LA 801-811. SEE COMBINED FINAL EXAM SCHEDULE,section_listing,,La 803,W,TA,hours,9:30am,11:20am
root,course_listing,,262-152,COMPUTER PROGRAMMING I,4,U,; ; PREREQ: MATH PLACEMENT CODE OF 30 OR MATH 105(P); COMPSCI 132(R) OR ONE SEM HIGH SCHOOL PROGRAMMING ; ; ENROL IN LC 401 & ANY LA 801-803 OR LA 805-811; OR ENROL IN LC 402 OR 403 & ANY LA 801-811. SEE COMBINED FINAL EXAM SCHEDULE,section_listing,,La 804,W,TA,hours,11:30am,1:20pm
root,course_listing,,262-152,COMPUTER PROGRAMMING I,4,U,; ; PREREQ: MATH PLACEMENT CODE OF 30 OR MATH 105(P); COMPSCI 132(R) OR ONE SEM HIGH SCHOOL PROGRAMMING ; ; ENROL IN LC 401 & ANY LA 801-803 OR LA 805-811; OR ENROL IN LC 402 OR 403 & ANY LA 801-811. SEE COMBINED FINAL EXAM SCHEDULE,section_listing,,La 805,W,TA,hours,1:30pm,3:30pm
root,course_listing,,262-152,COMPUTER PROGRAMMING I,4,U,; ; PREREQ: MATH PLACEMENT CODE OF 30 OR MATH 105(P); COMPSCI 132(R) OR ONE SEM HIGH SCHOOL PROGRAMMING ; ; ENROL IN LC 401 & ANY LA 801-803 OR LA 805-811; OR ENROL IN LC 402 OR 403 & ANY LA 801-811. SEE COMBINED FINAL EXAM SCHEDULE,section_listing,,La 806,W,TA,hours,3:30pm,5:20pm
root,course_listing,,262-152,COMPUTER PROGRAMMING I,4,U,; ; PREREQ: MATH PLACEMENT CODE OF 30 OR MATH 105(P); COMPSCI 132(R) OR ONE SEM HIGH SCHOOL PROGRAMMING ; ; ENROL IN LC 401 & ANY LA 801-803 OR LA 805-811; OR ENROL IN LC 402 OR 403 & ANY LA 801-811. SEE COMBINED FINAL EXAM SCHEDULE,section_listing,,La 807,R,TA,hours,9:30am,11:20am
root,course_listing,,262-152,COMPUTER PROGRAMMING I,4,U,; ; PREREQ: MATH PLACEMENT CODE OF 30 OR MATH 105(P); COMPSCI 132(R) OR ONE SEM HIGH SCHOOL PROGRAMMING ; ; ENROL IN LC 401 & ANY LA 801-803 OR LA 805-811; OR ENROL IN LC 402 OR 403 & ANY LA 801-811. SEE COMBINED FINAL EXAM SCHEDULE,section_listing,,La 808,R,TA,hours,11:30am,1:20pm
root,course_listing,,262-152,COMPUTER PROGRAMMING I,4,U,; ; PREREQ: MATH PLACEMENT CODE OF 30 OR MATH 105(P); COMPSCI 132(R) OR ONE SEM HIGH SCHOOL PROGRAMMING ; ; ENROL IN LC 401 & ANY LA 801-803 OR LA 805-811; OR ENROL IN LC 402 OR 403 & ANY LA 801-811. SEE COMBINED FINAL EXAM SCHEDULE,section_listing,,La 809,R,TA,hours,3:30pm,5:20pm
root,course_listing,,262-152,COMPUTER PROGRAMMING I,4,U,; ; PREREQ: MATH PLACEMENT CODE OF 30 OR MATH 105(P); COMPSCI 132(R) OR ONE SEM HIGH SCHOOL PROGRAMMING ; ; ENROL IN LC 401 & ANY LA 801-803 OR LA 805-811; OR ENROL IN LC 402 OR 403 & ANY LA 801-811. SEE COMBINED FINAL EXAM SCHEDULE,section_listing,e,La 810,R,TA,hours,7:30pm,9:20pm
root,course_listing,,262-152,COMPUTER PROGRAMMING I,4,U,; ; PREREQ: MATH PLACEMENT CODE OF 30 OR MATH 105(P); COMPSCI 132(R) OR ONE SEM HIGH SCHOOL PROGRAMMING ; ; ENROL IN LC 401 & ANY LA 801-803 OR LA 805-811; OR ENROL IN LC 402 OR 403 & ANY LA 801-811. SEE COMBINED FINAL EXAM SCHEDULE,section_listing,,La 811,F,TA,hours,10:30am,12:20pm
root,course_listing,,262-153,INTRODUCTION TO SCIENTIFIC PROGRAMMING IN C++,3,U,; ; PREREQ: MATH 231(C) OR 226(C) ; ; ENROL IN LC 401 & LA 801,section_listing,,Lc 401,TR,Acad Staff,hours,,1:30pm
root,course_listing,,262-153,INTRODUCTION TO SCIENTIFIC PROGRAMMING IN C++,3,U,; ; PREREQ: MATH 231(C) OR 226(C) ; ; ENROL IN LC 401 & LA 801,section_listing,,La 801,T,Acad Staff,hours,2:30pm,4:10pm
root,course_listing,#,262-211,MICROCOMPUTER APPLICATIONS,3,U,; ; NOT OPEN TO COMPSCI STUDENTS FOR CR; NOT OPEN FOR AUDIT. PREREQ: NONE ; ; ENROL IN LC 401 & LA 801; OR ENROL I N LC 402 AND LA 803,section_listing,,Lc 401,MW,Levine,hours,,9:30am
root,course_listing,#,262-211,MICROCOMPUTER APPLICATIONS,3,U,; ; NOT OPEN TO COMPSCI STUDENTS FOR CR; NOT OPEN FOR AUDIT. PREREQ: NONE ; ; ENROL IN LC 401 & LA 801; OR ENROL I N LC 402 AND LA 803,section_listing,e,Lc 402,T,Roberts,hours,5:00pm,6:40pm
root,course_listing,#,262-211,MICROCOMPUTER APPLICATIONS,3,U,; ; NOT OPEN TO COMPSCI STUDENTS FOR CR; NOT OPEN FOR AUDIT. PREREQ: NONE ; ; ENROL IN LC 401 & LA 801; OR ENROL I N LC 402 AND LA 803,section_listing,,La 801,M,TA,hours,12:30pm,2:20pm
root,course_listing,#,262-211,MICROCOMPUTER APPLICATIONS,3,U,; ; NOT OPEN TO COMPSCI STUDENTS FOR CR; NOT OPEN FOR AUDIT. PREREQ: NONE ; ; ENROL IN LC 401 & LA 801; OR ENROL I N LC 402 AND LA 803,section_listing,e,La 803,T,Roberts,hours,6:45pm,8:35pm
root,course_listing,,262-215,INTRODUCTION TO COMPUTER ORGANIZATION AND ASSEMBLY LANGUAGE PROGRAMMING,3,U,; ; PREREQ: COMPSCI 132(P) OR 151(P) OR 152(P) OR 153(P); MATH 211(P) OR 226(P),section_listing,#,Se 001,MWF,Acad Staff,hours,,10:30am
root,course_listing,,262-215,INTRODUCTION TO COMPUTER ORGANIZATION AND ASSEMBLY LANGUAGE PROGRAMMING,3,U,; ; PREREQ: COMPSCI 132(P) OR 151(P) OR 152(P) OR 153(P); MATH 211(P) OR 226(P),section_listing,#,Se 002,TR,Acad Staff,hours,2:05pm,3:20pm
root,course_listing,,262-217,DISCRETE INFORMATION STRUCTURES,3,U,; ; PREREQ: GRADE OF C OR BETTER IN MATH 221(P), 226(P) OR 231(P); COMPSCI 152(P),section_listing,e,Se 001,MW,Bonilla,hours,5:30pm,6:45pm
root,course_listing,,262-217,DISCRETE INFORMATION STRUCTURES,3,U,; ; PREREQ: GRADE OF C OR BETTER IN MATH 221(P), 226(P) OR 231(P); COMPSCI 152(P),section_listing,,Se 002,TR,Suzuki,hours,12:30pm,1:45pm
root,course_listing,,262-252,COMPUTER PROGRAMMING II,4,U,; ; PREREQ: COMPSCI 152(P), 140(R) ; ; ENROL IN LC 401 OR 402 & ANY LA 801-805 OR ENROL IN LC 403 & LA 806,section_listing,,Lc 401,MWF,Faculty,hours,,11:30am
root,course_listing,,262-252,COMPUTER PROGRAMMING II,4,U,; ; PREREQ: COMPSCI 152(P), 140(R) ; ; ENROL IN LC 401 OR 402 & ANY LA 801-805 OR ENROL IN LC 403 & LA 806,section_listing,,Lc 402,TR,Boyland,hours,9:30am,10:45am
root,course_listing,,262-252,COMPUTER PROGRAMMING II,4,U,; ; PREREQ: COMPSCI 152(P), 140(R) ; ; ENROL IN LC 401 OR 402 & ANY LA 801-805 OR ENROL IN LC 403 & LA 806,section_listing,e,Lc 403,TR,Acad Staff,hours,6:00pm,7:15pm
root,course_listing,,262-252,COMPUTER PROGRAMMING II,4,U,; ; PREREQ: COMPSCI 152(P), 140(R) ; ; ENROL IN LC 401 OR 402 & ANY LA 801-805 OR ENROL IN LC 403 & LA 806,section_listing,,La 801,M,TA,hours,12:30pm,2:20pm
root,course_listing,,262-252,COMPUTER PROGRAMMING II,4,U,; ; PREREQ: COMPSCI 152(P), 140(R) ; ; ENROL IN LC 401 OR 402 & ANY LA 801-805 OR ENROL IN LC 403 & LA 806,section_listing,,La 802,T,TA,hours,11:00am,12:50pm
root,course_listing,,262-252,COMPUTER PROGRAMMING II,4,U,; ; PREREQ: COMPSCI 152(P), 140(R) ; ; ENROL IN LC 401 OR 402 & ANY LA 801-805 OR ENROL IN LC 403 & LA 806,section_listing,,La 803,T,TA,hours,1:30pm,3:20pm
root,course_listing,,262-252,COMPUTER PROGRAMMING II,4,U,; ; PREREQ: COMPSCI 152(P), 140(R) ; ; ENROL IN LC 401 OR 402 & ANY LA 801-805 OR ENROL IN LC 403 & LA 806,section_listing,,La 804,W,TA,hours,1:30pm,3:20pm
root,course_listing,,262-252,COMPUTER PROGRAMMING II,4,U,; ; PREREQ: COMPSCI 152(P), 140(R) ; ; ENROL IN LC 401 OR 402 & ANY LA 801-805 OR ENROL IN LC 403 & LA 806,section_listing,,La 805,R,TA,hours,11:00am,12:50pm
root,course_listing,,262-252,COMPUTER PROGRAMMING II,4,U,; ; PREREQ: COMPSCI 152(P), 140(R) ; ; ENROL IN LC 401 OR 402 & ANY LA 801-805 OR ENROL IN LC 403 & LA 806,section_listing,e,La 806,R,TA,hours,7:30pm,9:20pm
root,course_listing,#,216-481,REAL ESTATE FINANCE,3,U/G,; ; PREREQ: JR ST; BUS ADM 380(P),section_listing,e,Se 001,T,Rymaszewski,hours,5:30pm,8:10pm
root,course_listing,,262-336,SYSTEMS PROGRAMMING,3,U,; ; PREREQ: COMPSCI 215(P) & 252(P),section_listing,,Se 001,MWF,Acad Staff,hours,,1:30pm
root,course_listing,,262-336,SYSTEMS PROGRAMMING,3,U,; ; PREREQ: COMPSCI 215(P) & 252(P),section_listing,e,Se 002,TR,Acad Staff,hours,4:30pm,5:45pm
root,course_listing,,262-422,INTRODUCTION TO ARTIFICIAL INTELLIGENCE,3,U/G,; ; PREREQ: COMPSCI 217(P) & 252(P),section_listing,e,Se 001,MW,Mali,hours,6:00pm,7:15pm
root,course_listing,,262-423,INTRODUCTION TO NATURAL LANGUAGE PROCESSING,3,U/G,; ; PREREQ: JR ST; COMPSCI 252(P),section_listing,e,Se 001,TR,McRoy,hours,4:30pm,5:45pm
root,course_listing,,262-458,COMPUTER ARCHITECTURE,3,U/G,; ; NOT OPEN TO STUDENTS WITH CR IN ELECENG 458. ; ; PREREQ: JR ST; COMPSCI 215(P) OR ELECENG 354(P) OR 367 (407) (P),section_listing,#,Se 001,TR,Acad Staff,hours,11:05am,12:20pm
root,course_listing,,262-458,COMPUTER ARCHITECTURE,3,U/G,; ; NOT OPEN TO STUDENTS WITH CR IN ELECENG 458. ; ; PREREQ: JR ST; COMPSCI 215(P) OR ELECENG 354(P) OR 367 (407) (P),section_listing,#e,Se 002,MW,Acad Staff,hours,6:00pm,7:15pm
root,course_listing,,262-459,FUNDAMENTALS OF COMPUTER GRAPHICS,3,U/G,; ; PREREQ: JR ST; COMPSCI 217(P) & 252(P),section_listing,,Se 001,TR,Guha,hours,3:30pm,4:45pm
root,course_listing,,262-535,DATA STRUCTURES AND ALGORITHMS,3,U/G,; ; PREREQ: JR ST; COMPSCI 217(P) & 252(NP),section_listing,,Se 001,TR,Guha,hours,12:30pm,1:45pm
root,course_listing,,262-535,DATA STRUCTURES AND ALGORITHMS,3,U/G,; ; PREREQ: JR ST; COMPSCI 217(P) & 252(NP),section_listing,e,Se 002,TR,Guha,hours,7:00pm,8:15pm
root,course_listing,,262-536,INTRODUCTION TO SOFTWARE ENGINEERING,3,U/G,; ; PREREQ: JR ST; COMPSCI 336(P),section_listing,e,Se 001,MW,Davida,hours,4:30pm,5:45pm
root,course_listing,,262-536,INTRODUCTION TO SOFTWARE ENGINEERING,3,U/G,; ; PREREQ: JR ST; COMPSCI 336(P),section_listing,e,Se 002,MW,Acad Staff,hours,6:00pm,7:15pm
root,course_listing,,262-537,INTRODUCTION TO OPERATING SYSTEMS,3,U/G,; ; PREREQ: JR ST; COMPSCI 336(P),section_listing,#e,Se 001,MW,Rock,hours,6:00pm,7:15pm
root,course_listing,,262-552,OBJECT-ORIENTED PROGRAMMING,3,U/G,; ; PREREQ: JR ST; COMPSCI 336(P),section_listing,,Se 001,TR,Munson,hours,11:05am,12:20pm
root,course_listing,,262-557,INTRODUCTION TO DATABASE SYSTEMS,3,U/G,; ; PREREQ: COMPSCI 215(P) & 252(P) OR EQUIV,section_listing,,Se 001,TR,Mcnally,hours,2:05pm,3:20pm
root,course_listing,#,216-482,VALUATION OF REAL ESTATE,3,U/G,; ; PREREQ: JR ST; BUS ADM 380(P),section_listing,e,Se 001,M,Kolell,hours,5:30pm,8:10pm
root,course_listing,,262-620,COMPUTER NETWORKS,3,U/G,; ; PREREQ: COMPSCI 215(P) & 535(P),section_listing,,Se 001,MW,Hosseini,hours,3:30pm,4:45pm
root,course_listing,,262-631,PROGRAMMING LANGUAGES CONCEPTS,3,U/G,; ; PREREQ: JR ST; COMPSCI 252(P),section_listing,e,Se 001,MW,Acad Staff,hours,6:00pm,7:15pm
root,course_listing,,262-704,ANALYSIS OF ALGORITHMS,3,G,; ; PREREQ: GRAD ST; COMPSCI 217(P) & 535(P),section_listing,#e,Se 001,TR,Suzuki,hours,4:30pm,5:45pm
root,course_listing,,262-723,NATURAL LANGUAGE PROCESSING,3,G,; ; NOT OPEN TO STUDENTS WITH CR IN COMPSCI 423. PREREQ: GRAD ST; COMPSCI 422(P) OR 710(P),section_listing,e,Se 001,TR,McRoy,hours,4:30pm,5:45pm
root,course_listing,,262-751,SWITCHING AND AUTOMATA THEORY,3,G,; ; NOT OPEN TO STUDENTS WHO HAVE CR IN ELECENG 751 WHICH IS IDENTICAL TO COMPSCI 751. PREREQ: GRAD ST; COMPSCI 458(P) OR ELECENG 354(P) ; ; JOINTLY OFFERED WITH ELECENG 751,section_listing,e,Se 001,TR,Vairavan,hours,4:30pm,5:45pm
root,course_listing,,262-755,INFORMATION AND CODING THEORY,3,G,; ; PREREQ: GRAD ST,section_listing,e,Se 001,MW,Davida,hours,6:00pm,7:15pm
root,course_listing,,262-757,DATA BASE ORGANIZATION AND FILE STRUCTURE,3,G,; ; PREREQ: GRAD ST; COMPSCI 217(P) & 535(P),section_listing,e,Se 001,TR,Mcnally,hours,7:00pm,8:15pm
root,course_listing,,265-601,INTRODUCTION TO REHABILITATION COUNSELING,3,U/G,; ; PREREQ: JR ST,section_listing,e,Se 001,M,Pichette,hours,4:30pm,7:10pm
root,course_listing,#,216-205,INTERMEDIATE FINANCIAL ACCOUNTING,4,U,; (203) PREREQ: SOPH ST; GRADE OF "B" OR BETTER IN BUS ADM 204(P) OR GRADE OF "B" OR BETTER IN BUS ADM 201(P) & SUCCESSFUL COMPLETION OF COMPETENCY ASSESSMENT & WRIT CONS INSTR ; ; ENROL IN EITHER LC 401 OR 402 & ANY DS 601-603; OR ENROL IN LC 403. SPECIAL REVIEW SESSIONS F, 11:30 IN BUS N120 & M, 7:15 PM IN __________. MIDTERM EXAMS FOR ALL LC ON F, 10/13 & 11/17; 6:00-9:10 PM,section_listing,,Lc 401,MW,Fischer,hours,9:30am,10:45am
root,course_listing,#,216-205,INTERMEDIATE FINANCIAL ACCOUNTING,4,U,; (203) PREREQ: SOPH ST; GRADE OF "B" OR BETTER IN BUS ADM 204(P) OR GRADE OF "B" OR BETTER IN BUS ADM 201(P) & SUCCESSFUL COMPLETION OF COMPETENCY ASSESSMENT & WRIT CONS INSTR ; ; ENROL IN EITHER LC 401 OR 402 & ANY DS 601-603; OR ENROL IN LC 403. SPECIAL REVIEW SESSIONS F, 11:30 IN BUS N120 & M, 7:15 PM IN __________. MIDTERM EXAMS FOR ALL LC ON F, 10/13 & 11/17; 6:00-9:10 PM,section_listing,,Lc 402,MW,Fischer,hours,2:05pm,3:20pm
root,course_listing,#,216-205,INTERMEDIATE FINANCIAL ACCOUNTING,4,U,; (203) PREREQ: SOPH ST; GRADE OF "B" OR BETTER IN BUS ADM 204(P) OR GRADE OF "B" OR BETTER IN BUS ADM 201(P) & SUCCESSFUL COMPLETION OF COMPETENCY ASSESSMENT & WRIT CONS INSTR ; ; ENROL IN EITHER LC 401 OR 402 & ANY DS 601-603; OR ENROL IN LC 403. SPECIAL REVIEW SESSIONS F, 11:30 IN BUS N120 & M, 7:15 PM IN __________. MIDTERM EXAMS FOR ALL LC ON F, 10/13 & 11/17; 6:00-9:10 PM,section_listing,e,Lc 403,MW,Viel,hours,5:30pm,7:10pm
root,course_listing,#,216-205,INTERMEDIATE FINANCIAL ACCOUNTING,4,U,; (203) PREREQ: SOPH ST; GRADE OF "B" OR BETTER IN BUS ADM 204(P) OR GRADE OF "B" OR BETTER IN BUS ADM 201(P) & SUCCESSFUL COMPLETION OF COMPETENCY ASSESSMENT & WRIT CONS INSTR ; ; ENROL IN EITHER LC 401 OR 402 & ANY DS 601-603; OR ENROL IN LC 403. SPECIAL REVIEW SESSIONS F, 11:30 IN BUS N120 & M, 7:15 PM IN __________. MIDTERM EXAMS FOR ALL LC ON F, 10/13 & 11/17; 6:00-9:10 PM,section_listing,,Ds 601,F,TA,hours,,8:30am
root,course_listing,#,216-205,INTERMEDIATE FINANCIAL ACCOUNTING,4,U,; (203) PREREQ: SOPH ST; GRADE OF "B" OR BETTER IN BUS ADM 204(P) OR GRADE OF "B" OR BETTER IN BUS ADM 201(P) & SUCCESSFUL COMPLETION OF COMPETENCY ASSESSMENT & WRIT CONS INSTR ; ; ENROL IN EITHER LC 401 OR 402 & ANY DS 601-603; OR ENROL IN LC 403. SPECIAL REVIEW SESSIONS F, 11:30 IN BUS N120 & M, 7:15 PM IN __________. MIDTERM EXAMS FOR ALL LC ON F, 10/13 & 11/17; 6:00-9:10 PM,section_listing,,Ds 602,F,TA,hours,,9:30am
root,course_listing,#,216-205,INTERMEDIATE FINANCIAL ACCOUNTING,4,U,; (203) PREREQ: SOPH ST; GRADE OF "B" OR BETTER IN BUS ADM 204(P) OR GRADE OF "B" OR BETTER IN BUS ADM 201(P) & SUCCESSFUL COMPLETION OF COMPETENCY ASSESSMENT & WRIT CONS INSTR ; ; ENROL IN EITHER LC 401 OR 402 & ANY DS 601-603; OR ENROL IN LC 403. SPECIAL REVIEW SESSIONS F, 11:30 IN BUS N120 & M, 7:15 PM IN __________. MIDTERM EXAMS FOR ALL LC ON F, 10/13 & 11/17; 6:00-9:10 PM,section_listing,,Ds 603,F,TA,hours,,10:30am
root,course_listing,#,216-483,PROPERTY DEVELOPMENT AND MANAGEMENT,3,U/G,; ; PREREQ: BBA-3 OR GRAD ST; BUS ADM 481(P),section_listing,e,Se 001,W,Rymaszewski,hours,5:30pm,8:10pm
root,course_listing,,265-710,COUNSELING: THEORY AND ISSUES,3,G,; ; PREREQ: GRAD ST; COURSE IN LEARNING, HUMAN DEVELOPMENT &/OR PERSONALITY THEORY,section_listing,,Se 001,M,Sapp,hours,12:30pm,3:10pm
root,course_listing,,265-710,COUNSELING: THEORY AND ISSUES,3,G,; ; PREREQ: GRAD ST; COURSE IN LEARNING, HUMAN DEVELOPMENT &/OR PERSONALITY THEORY,section_listing,e,Se 002,W,Wester,hours,4:30pm,7:10pm
root,course_listing,,265-711,FOUNDATIONS IN CAREER DEVELOPMENT,3,G,; ; PREREQ: GRAD ST,section_listing,,Se 001,W,Faculty,hours,12:30pm,3:10pm
root,course_listing,,265-714,ESSENTIALS OF COUNSELING PRACTICE,3,G,; ; PREREQ: GRAD ST,section_listing,,Se 001,R,Ridley-Meyers,hours,11:30am,2:10pm
root,course_listing,,265-714,ESSENTIALS OF COUNSELING PRACTICE,3,G,; ; PREREQ: GRAD ST,section_listing,e,Se 002,R,Hills,hours,4:30pm,7:10pm
root,course_listing,,265-715,MULTICULTURAL COUNSELING,3,G,; ; PREREQ: GRAD ST; COUNS 714(C),section_listing,e,Se 001,M,Priester,hours,4:30pm,7:10pm
root,course_listing,,265-800,GROUP COUNSELING THEORY,3,G,; ; PREREQ: GRAD ST; COUNS 710 & 714,section_listing,e,Se 001,T,Ridley-Meyers,hours,4:30pm,7:10pm
