metadata,nomenc,nomenc name,nom-item,nom-item code,desc,desc lang
metadata,nomenc,Program,nom-item,ISF,Vidaus saugumo fondas (ISF),lt
metadata,nomenc,Program,nom-item,ISF,Iekšējās drošības fonds (IDF),lv
metadata,nomenc,Program,nom-item,ISF,Fond għas-Sigurtà Interna (FSI),mt
metadata,nomenc,Program,nom-item,ISF,Fonds voor interne veiligheid (ISF),nl
metadata,nomenc,Program,nom-item,ISF,Fundusz Bezpieczeństwa Wewnętrznego,pl
metadata,nomenc,Program,nom-item,ISF,Fundo para a Segurança Interna (FSI),pt
metadata,nomenc,Program,nom-item,ISF,Fondul pentru securitate internă (ISF),ro
metadata,nomenc,Program,nom-item,ISF,Fond pre vnútornú bezpečnosť (ISF),sk
metadata,nomenc,Program,nom-item,ISF,Sklad za notranjo varnost,sl
metadata,nomenc,Program,nom-item,ISF,Fonden för inre säkerhet,sv
metadata,nomenc,Program,nom-item,JUST,Justice Programme,en
metadata,nomenc,Program,nom-item,JUST,Programme «Justice»,fr
metadata,nomenc,Program,nom-item,JUST,Програма ,,Правосъдие“,bg
metadata,nomenc,Program,nom-item,JUST,program Spravedlnost,cs
metadata,nomenc,Program,nom-item,JUST,Programmet vedrørende retlige anliggender,da
metadata,nomenc,Program,nom-item,JUST,Programm „Justiz“,de
metadata,nomenc,Program,nom-item,JUST,Πρόγραμμα «Δικαιοσύνη»,el
metadata,nomenc,Program,nom-item,JUST,Programa de Justicia,es
metadata,nomenc,Program,nom-item,JUST,Õigusprogramm ,et
metadata,nomenc,Program,nom-item,JUST,Oikeusalan ohjelma,fi
metadata,nomenc,Program,nom-item,JUST,Standardi u području financijskog izvješćivanja i revizije,hr
metadata,nomenc,Program,nom-item,JUST,Jogérvényesülés program,hu
metadata,nomenc,Program,nom-item,JUST,Programma “Giustizia”,it
metadata,nomenc,Program,nom-item,JUST,Teisingumo programa,lt
metadata,nomenc,Program,nom-item,JUST,Tiesiskuma programma,lv
metadata,nomenc,Program,nom-item,JUST,Programm Ġustizzja,mt
metadata,nomenc,Program,nom-item,JUST,Programma voor Justitie,nl
metadata,nomenc,Program,nom-item,JUST,Program „Sprawiedliwość”:,pl
metadata,nomenc,Program,nom-item,JUST,Programa Justiça ,pt
metadata,nomenc,Program,nom-item,JUST,Programul Justiție,ro
metadata,nomenc,Program,nom-item,JUST,Program Spravodlivosť,sk
metadata,nomenc,Program,nom-item,JUST,Program „Pravosodje“,sl
metadata,nomenc,Program,nom-item,JUST,Program för rättsliga frågor:,sv
metadata,nomenc,Program,nom-item,LIFE2020,Programme for the Environment and Climate Action (LIFE),en
metadata,nomenc,Program,nom-item,LIFE2020,Programme pour l’environnement et l’action pour le climat (LIFE),fr
metadata,nomenc,Program,nom-item,LIFE2020,Програма за околната среда и действията по климата (LIFE),bg
metadata,nomenc,Program,nom-item,LIFE2020,Program pro životní prostředí a oblast klimatu (LIFE),cs
metadata,nomenc,Program,nom-item,LIFE2020,Programmet for miljø og klimaindsats (LIFE),da
metadata,nomenc,Program,nom-item,LIFE2020,Programm für Umwelt- und Klimapolitik (LIFE),de
metadata,nomenc,Program,nom-item,LIFE2020,Πρόγραμμα για το Περιβάλλον και τη Δράση για το Κλίμα (LIFE),el
metadata,nomenc,Program,nom-item,LIFE2020,Programa de Medio Ambiente y Acción por el Clima (LIFE),es
metadata,nomenc,Program,nom-item,LIFE2020,Keskkonna- ja kliimameetmete programm (LIFE),et
metadata,nomenc,Program,nom-item,LIFE2020,Ympäristö- ja ilmastotoimien ohjelma (Life),fi
metadata,nomenc,Program,nom-item,LIFE2020,Akcijski program za područje oporezivanja u Europskoj uniji (Fiscalis 2020.),hr
metadata,nomenc,Program,nom-item,LIFE2020,Környezetvédelmi és éghajlat-politikai program (LIFE),hu
metadata,nomenc,Program,nom-item,LIFE2020,Programma per l'ambiente e azione per il clima (LIFE),it
metadata,nomenc,Program,nom-item,LIFE2020,Aplinkos ir klimato politikos programa (LIFE),lt
metadata,nomenc,Program,nom-item,LIFE2020,Vides un klimata pasākumu programma (LIFE),lv
metadata,nomenc,Program,nom-item,LIFE2020,Programm għall-Ambjent u Azzjoni Klimatika (LIFE),mt
metadata,nomenc,Program,nom-item,LIFE2020,Programma voor het milieu en klimaatactie (LIFE),nl
metadata,nomenc,Program,nom-item,LIFE2020,Program działań na rzecz środowiska i klimatu (LIFE),pl
metadata,nomenc,Program,nom-item,LIFE2020,Programa para o Ambiente e a Ação Climática (LIFE),pt
metadata,nomenc,Program,nom-item,LIFE2020,Programul pentru mediu și politici climatice (LIFE),ro
metadata,nomenc,Program,nom-item,LIFE2020,Program pre životné prostredie a oblasť klímy (LIFE),sk
metadata,nomenc,Program,nom-item,LIFE2020,Program za okoljske in podnebne ukrepe (LIFE),sl
metadata,nomenc,Program,nom-item,LIFE2020,Program för miljö och klimatpolitik (Life),sv
metadata,nomenc,Program,nom-item,OUTREG,Outermost and sparsely populated regions,en
metadata,nomenc,Program,nom-item,OUTREG,Régions ultrapériphériques et à faible densité de population,fr
metadata,nomenc,Program,nom-item,OUTREG,Най-отдалечени и слабо населени региони,bg
metadata,nomenc,Program,nom-item,OUTREG,Nejvzdálenější a řídce osídlené regiony,cs
metadata,nomenc,Program,nom-item,OUTREG,Regioner i den yderste periferi og tyndtbefolkede regioner,da
metadata,nomenc,Program,nom-item,OUTREG,Regionen in äußerster Randlage und dünn besiedelte Regionen,de
metadata,nomenc,Program,nom-item,OUTREG,Εξόχως απόκεντρες και αραιοκατοικημένες περιοχές,el
metadata,nomenc,Program,nom-item,OUTREG,Regiones ultraperiféricas y escasamente pobladas,es
metadata,nomenc,Program,nom-item,OUTREG,Äärepoolseimad ja hõredalt asustatud piirkonnad,et
metadata,nomenc,Program,nom-item,OUTREG,Syrjäisimmät ja harvaan asutut alueet,fi
metadata,nomenc,Program,nom-item,OUTREG,Provedba i upotreba europskih satelitskih navigacijskih sustava (EGNOS i Galileo),hr
metadata,nomenc,Program,nom-item,OUTREG,Legkülső és ritkán lakott régiók,hu
metadata,nomenc,Program,nom-item,OUTREG,Regioni ultraperiferiche e scarsamente popolate,it
metadata,nomenc,Program,nom-item,OUTREG,Atokiausi ir retai apgyvendinti regionai,lt
metadata,nomenc,Program,nom-item,OUTREG,Tālākie un mazapdzīvotie reģioni,lv
metadata,nomenc,Program,nom-item,OUTREG,Reġjuni ultraperiferiċi u sottopopolati,mt
metadata,nomenc,Program,nom-item,OUTREG,Ultraperifere en dun bevolkte regio's,nl
metadata,nomenc,Program,nom-item,OUTREG,Regiony najbardziej oddalone i słabo zaludnione,pl
metadata,nomenc,Program,nom-item,OUTREG,Regiões ultraperiféricas e escassamente povoadas,pt
metadata,nomenc,Program,nom-item,OUTREG,Regiuni ultraperiferice și slab populate,ro
metadata,nomenc,Program,nom-item,OUTREG,Najvzdialenejšie a riedko osídlené regióny,sk
metadata,nomenc,Program,nom-item,OUTREG,Najbolj oddaljene in redko poseljene regije,sl
metadata,nomenc,Program,nom-item,OUTREG,Yttersta randområden och områden med mycket låg befolkningstäthet,sv
metadata,nomenc,Program,nom-item,PERI2020,Exchange, assistance and training programme for the protection of the euro against counterfeiting (Pericles),en
metadata,nomenc,Program,nom-item,PERI2020,Programme d’action en matière d’échanges, d’assistance et de formation, pour la protection de l’euro contre le faux monnayage (Pericles),fr
metadata,nomenc,Program,nom-item,PERI2020,Програма за обмен, помощ и обучение за защита на еврото срещу фалшифициране („Перикъл“),bg
metadata,nomenc,Program,nom-item,PERI2020,Program výměny, pomoci a odborného vzdělávání za účelem ochrany eura proti padělání (Pericles),cs
metadata,nomenc,Program,nom-item,PERI2020,Handlingsprogram for udveksling, bistand og uddannelse med henblik på beskyttelse af euroen mod falskmøntneri (Pericles),da
metadata,nomenc,Program,nom-item,PERI2020,Aktionsprogramm in den Bereichen Austausch, Unterstützung und Ausbildung zum Schutz des Euro gegen Geldfälschung (Pericles),de
metadata,nomenc,Program,nom-item,PERI2020,Πρόγραμμα δράσης στον τομέα των ανταλλαγών, της συνδρομής και της κατάρτισης για την προστασία του ευρώ από την παραχάραξη και την κιβδηλεία (Pericles),el
metadata,nomenc,Program,nom-item,PERI2020,Programa de acción en materia de intercambios, asistencia y formación para la protección del euro contra la falsificación de moneda (Pericles) ,es
metadata,nomenc,Program,nom-item,PERI2020,Vahetus-, abi- ja koolitusprogramm euro kaitsmiseks võltsimise eest (Perikles),et
metadata,nomenc,Program,nom-item,PERI2020,Tietojenvaihtoa, avunantoa ja koulutusta koskeva toimintaohjelma euron suojaamiseksi rahanväärennykseltä (Perikles) ,fi
metadata,nomenc,Program,nom-item,PERI2020,Okvirni program za istraživanje i inovacije (Horizont 2020.),hr
metadata,nomenc,Program,nom-item,PERI2020,Az euro pénzhamisítás elleni védelmét szolgáló csere-, segítségnyújtási és képzési program (a Periklész-program),hu
metadata,nomenc,Program,nom-item,PERI2020,Programma d'azione in materia di scambi, assistenza e formazione per la protezione dell'euro contro la contraffazione monetaria (Pericle) ,it
metadata,nomenc,Program,nom-item,PERI2020,Mainų, paramos ir mokymo programa, skirta euro apsaugai nuo klastojimo („Pericles“),lt
metadata,nomenc,Program,nom-item,PERI2020,Apmaiņas, atbalsta un mācību programma euro aizsardzībai pret viltošanu (Pericles),lv
metadata,nomenc,Program,nom-item,PERI2020,Programm ta' skambju, assistenza u taħriġ għall-protezzjoni tal-euro kontra l-iffalsifikar (Pericles),mt
metadata,nomenc,Program,nom-item,PERI2020,Actieprogramma inzake uitwisselingen, bijstand en opleiding voor de bescherming van de euro tegen valsemunterij (Pericles),nl
metadata,nomenc,Program,nom-item,PERI2020,Program wymiany, pomocy i szkoleń dla ochrony euro przed fałszowaniem (program „Perykles”) ,pl
metadata,nomenc,Program,nom-item,PERI2020,Programa de ação em matéria de intercâmbio, de assistência e de formação para a proteção do euro contra a falsificação (Pericles),pt
metadata,nomenc,Program,nom-item,PERI2020,Programul de schimb, asistență și formare profesională pentru protecția monedei euro împotriva falsificării (Pericles),ro
metadata,nomenc,Program,nom-item,PERI2020,Výmenný, pomocný a školiaci program na ochranu eura proti falšovaniu (Pericles),sk
metadata,nomenc,Program,nom-item,PERI2020,Program izmenjave, pomoči in usposabljanja za zaščito eura proti ponarejanju (Pericles) ,sl
metadata,nomenc,Program,nom-item,PERI2020,Utbyte, stöd och utbildning med avseende på skydd av euron mot förfalskning (Periklesprogrammet),sv
metadata,nomenc,Program,nom-item,PI,Partnership instrument for cooperation with third countries (PI),en
metadata,nomenc,Program,nom-item,PI,Instrument de partenariat pour la coopération avec les pays tiers,fr
metadata,nomenc,Program,nom-item,PI,Инструмент за партньорство за сътрудничество с трети държави (PI),bg
metadata,nomenc,Program,nom-item,PI,Nástroj partnerství pro spolupráci s třetími zeměmi,cs
metadata,nomenc,Program,nom-item,PI,Partnerskabsinstrument for samarbejde med tredjelande,da
metadata,nomenc,Program,nom-item,PI,Partnerschaftsinstrument für die Zusammenarbeit mit Drittstaaten  (PI),de
metadata,nomenc,Program,nom-item,PI,Μηχανισμός εταιρικής σχέσης για τη συνεργασία με τρίτες χώρες (PI) ,el
metadata,nomenc,Program,nom-item,PI,Instrumento de Asociación para la cooperación con terceros países (IA),es
metadata,nomenc,Program,nom-item,PI,Partnerluse rahastamisvahend koostööks kolmandate riikidega (PI),et
metadata,nomenc,Program,nom-item,PI,Kumppanuusväline kolmansien maiden kanssa tehtävää yhteistyötä varten,fi
metadata,nomenc,Program,nom-item,PI,Program Zdravlje za rast,hr
metadata,nomenc,Program,nom-item,PI,A harmadik országokkal folytatott együttműködésre irányuló Partnerségi Eszköz,hu
metadata,nomenc,Program,nom-item,PI,Strumento di partenariato per la cooperazione con i paesi terzi ,it
metadata,nomenc,Program,nom-item,PI,Bendradarbiavimo su trečiosiomis šalimis partnerystės priemonė (PI),lt
metadata,nomenc,Program,nom-item,PI,Partnerības instruments sadarbībai ar trešām valstīm (PI),lv
metadata,nomenc,Program,nom-item,PI,Strument ta’ Sħubija għall-kooperazzjoni ma’ pajjiżi terzi (PI),mt
metadata,nomenc,Program,nom-item,PI,Partnerschapsinstrument voor samenwerking met derde landen (PI),nl
metadata,nomenc,Program,nom-item,PI,Instrument Partnerstwa na rzecz współpracy z państwami trzecimi,pl
metadata,nomenc,Program,nom-item,PI,Instrumento de Parceria para a cooperação com países terceiros (IP),pt
metadata,nomenc,Program,nom-item,PI,Instrumentul de parteneriat pentru cooperarea cu țările terțe (IP),ro
metadata,nomenc,Program,nom-item,PI,Nástroj partnerstva pre spoluprácu s tretími krajinami (PI),sk
metadata,nomenc,Program,nom-item,PI,Instrument partnerstva za sodelovanje s tretjimi državami,sl
metadata,nomenc,Program,nom-item,PI,Partnerskapsinstrument för samarbete med tredjeländer,sv
metadata,nomenc,Program,nom-item,REGCONV,Regional convergence (Less developed regions),en
metadata,nomenc,Program,nom-item,REGCONV,Convergence régionale (régions moins développées),fr
metadata,nomenc,Program,nom-item,REGCONV,Регионално сближаване (по-слабо развити региони),bg
metadata,nomenc,Program,nom-item,REGCONV,Regionální konvergence (méně rozvinuté oblasti),cs
metadata,nomenc,Program,nom-item,REGCONV,Regional konvergens (Mindre udviklede regioner),da
metadata,nomenc,Program,nom-item,REGCONV,Regionale Konvergenz (weniger entwickelte Gebiete),de
metadata,nomenc,Program,nom-item,REGCONV,Περιφερειακή σύγκλιση (Λιγότερο αναπτυγμένες περιφέρειες),el
metadata,nomenc,Program,nom-item,REGCONV,Convergencia regional (regiones menos desarrolladas) ,es
metadata,nomenc,Program,nom-item,REGCONV,Piirkondade lähendamine (vähem arenenud piirkonnad),et
metadata,nomenc,Program,nom-item,REGCONV,Alueellinen lähentyminen (muita heikommin kehittyneet alueet),fi
metadata,nomenc,Program,nom-item,REGCONV,Program za promicanje aktivnosti u području zaštite financijskih interesa Europske unije (Herkul III),hr
metadata,nomenc,Program,nom-item,REGCONV,Regionális konvergencia (Kevésbé fejlett régiók),hu
metadata,nomenc,Program,nom-item,REGCONV,Convergenza regionale (regioni meno sviluppate),it
metadata,nomenc,Program,nom-item,REGCONV,Regionų konvergencija (mažiau išsivystę regionai),lt
metadata,nomenc,Program,nom-item,REGCONV,Reģionālā konverģence (Mazāk attīstīti reģioni),lv
metadata,nomenc,Program,nom-item,REGCONV,Konverġenza reġjonali (reġjuni anqas żviluppati),mt
metadata,nomenc,Program,nom-item,REGCONV,Regionale convergentie (regio's met een ontwikkelingsachterstand) ,nl
metadata,nomenc,Program,nom-item,REGCONV,Konwergencja regionalna (regiony słabiej rozwinięte),pl
metadata,nomenc,Program,nom-item,REGCONV,Convergência regional (regiões menos desenvolvidas),pt
metadata,nomenc,Program,nom-item,REGCONV,Convergență regională (regiuni mai puțin dezvoltate),ro
metadata,nomenc,Program,nom-item,REGCONV,Regionálna konvergencia (Menej rozvinuté regióny),sk
metadata,nomenc,Program,nom-item,REGCONV,Regionalna konvergenca (manj razvite regije),sl
metadata,nomenc,Program,nom-item,REGCONV,Regional utjämning (mindre utvecklade regioner),sv
metadata,nomenc,Program,nom-item,PSCI,European Union Programme for Social Change and Innovation (PSCI),en
metadata,nomenc,Program,nom-item,PSCI,Programme de l’Union européenne pour le changement social et l’innovation sociale,fr
metadata,nomenc,Program,nom-item,PSCI,Програма на Европейския съюз за социална промяна и социални иновации (PSCI),bg
metadata,nomenc,Program,nom-item,PSCI,Program Evropské unie pro sociální změny a inovace,cs
metadata,nomenc,Program,nom-item,PSCI,Den Europæiske Unions program for social udvikling og innovation,da
metadata,nomenc,Program,nom-item,PSCI,Programm der Europäischen Union für sozialen Wandel und soziale Innovation (PSCI),de
metadata,nomenc,Program,nom-item,PSCI,Πρόγραμμα της Ευρωπαϊκής Ένωσης για την κοινωνική αλλαγή και την καινοτομία (PSCI),el
metadata,nomenc,Program,nom-item,PSCI,Programa de la Unión Europea para el Cambio y la Innovación Sociales (PSCI),es
metadata,nomenc,Program,nom-item,PSCI,Euroopa Liidu sotsiaalsete muutuste ja innovatsiooni programm (PSCI),et
metadata,nomenc,Program,nom-item,PSCI,Sosiaalisia muutoksia ja innovaatioita koskeva Euroopan unionin ohjelma,fi
metadata,nomenc,Program,nom-item,PSCI,Instrument za stabilnost (IfS),hr
metadata,nomenc,Program,nom-item,PSCI,Az Európai Unió társadalmi változás és innováció programja (PSCI),hu
metadata,nomenc,Program,nom-item,PSCI,Programma dell'Unione europea per il cambiamento e l'innovazione sociale (PSCI),it
metadata,nomenc,Program,nom-item,PSCI,Europos Sąjungos socialinių pokyčių ir inovacijų programa (PSCI),lt
metadata,nomenc,Program,nom-item,PSCI,Eiropas Savienības Sociālo pārmaiņu un sociālās inovācijas programma (PSCI),lv
metadata,nomenc,Program,nom-item,PSCI,Programm tal-Unjoni Ewropea għall-Bidla u l-Innovazzjoni Soċjali (PBIS),mt
metadata,nomenc,Program,nom-item,PSCI,EU-programma voor sociale verandering en sociale innovatie (PSVI),nl
metadata,nomenc,Program,nom-item,PSCI,Program Unii Europejskiej na rzecz przemian i innowacji społecznych (PSCI),pl
metadata,nomenc,Program,nom-item,PSCI,Programa da União Europeia para a Mudança e a Inovação Social (PMIS),pt
metadata,nomenc,Program,nom-item,PSCI,Programul Uniunii Europene pentru schimbări sociale și inovare socială (PSCI) ,ro
metadata,nomenc,Program,nom-item,PSCI,Program Európskej únie v oblasti sociálnej zmeny a inovácie (PSCI),sk
metadata,nomenc,Program,nom-item,PSCI,Program Evropske unije za socialne spremembe in inovacije,sl
metadata,nomenc,Program,nom-item,PSCI,Europeiska unionens program för social förändring och social innovation,sv
metadata,nomenc,Program,nom-item,SIS2020,Schengen Information System (SIS),en
metadata,nomenc,Program,nom-item,SIS2020,Système d'information Schengen (SIS),fr
metadata,nomenc,Program,nom-item,SIS2020,Шенгенска информационна система (ШИС),bg
metadata,nomenc,Program,nom-item,SIS2020,Schengenský informační systém (SIS),cs
metadata,nomenc,Program,nom-item,SIS2020,Schengeninformationssystemet (SIS),da
metadata,nomenc,Program,nom-item,SIS2020,Schengener Informationssystem (SIS),de
metadata,nomenc,Program,nom-item,SIS2020,Σύστημα Πληροφόρησης Σένγκεν (SIS),el
metadata,nomenc,Program,nom-item,SIS2020,Sistema de Información de Schengen (SIS),es
metadata,nomenc,Program,nom-item,SIS2020,Schengeni infosüsteem (SIS),et
metadata,nomenc,Program,nom-item,SIS2020,Schengenin tietojärjestelmä (SIS),fi
metadata,nomenc,Program,nom-item,SIS2020,Instrument pretpristupne pomoći (IPA II),hr
metadata,nomenc,Program,nom-item,SIS2020,Schengeni Információs Rendszer (SIS),hu
metadata,nomenc,Program,nom-item,SIS2020,Sistema d'informazione Schengen (SIS),it
metadata,nomenc,Program,nom-item,SIS2020,Šengeno informacinė sistema (SIS),lt
metadata,nomenc,Program,nom-item,SIS2020,Šengenas informācijas sistēma (SIS),lv
metadata,nomenc,Program,nom-item,SIS2020,Sistema ta' Informazzjoni ta' Schengen (SIS),mt
metadata,nomenc,Program,nom-item,SIS2020,Schengeninformatiesysteem (SIS),nl
metadata,nomenc,Program,nom-item,SIS2020,System informacyjny Schengen (SIS),pl
metadata,nomenc,Program,nom-item,SIS2020,Sistema de Informação Schengen (SIS),pt
metadata,nomenc,Program,nom-item,SIS2020,Sistemul de informații Schengen (SIS),ro
metadata,nomenc,Program,nom-item,SIS2020,Schengenský informačný systém (SIS),sk
metadata,nomenc,Program,nom-item,SIS2020,Schengenski informacijski sistem (SIS),sl
metadata,nomenc,Program,nom-item,SIS2020,Schengens informationssystem (SIS),sv
metadata,nomenc,Program,nom-item,VIS2020,Visa Information System (VIS),en
metadata,nomenc,Program,nom-item,VIS2020,Système d’information sur les visas (VIS),fr
metadata,nomenc,Program,nom-item,VIS2020,Визова информационна система (ВИС),bg
metadata,nomenc,Program,nom-item,VIS2020,Vízový informační systém (VIS),cs
metadata,nomenc,Program,nom-item,VIS2020,Visuminformationssystemet (VIS),da
metadata,nomenc,Program,nom-item,VIS2020,Visa-Informationssystem (VIS),de
metadata,nomenc,Program,nom-item,VIS2020,Σύστημα Πληροφοριών για τις Θεωρήσεις (VIS),el
metadata,nomenc,Program,nom-item,VIS2020,Sistema de Información de Visados (VIS),es
metadata,nomenc,Program,nom-item,VIS2020,Viisainfosüsteem (VIS),et
metadata,nomenc,Program,nom-item,VIS2020,Viisumitietojärjestelmä (VIS),fi
metadata,nomenc,Program,nom-item,VIS2020,Fond za unutarnju sigurnost (FUS),hr
metadata,nomenc,Program,nom-item,VIS2020,Vízuminformációs Rendszer (VIS),hu
metadata,nomenc,Program,nom-item,VIS2020,Sistema di informazione sui visti (VIS),it
metadata,nomenc,Program,nom-item,VIS2020,Vizų informacinė sistema (VIS),lt
metadata,nomenc,Program,nom-item,VIS2020,Vīzu informācijas sistēma (VIS),lv
metadata,nomenc,Program,nom-item,VIS2020,Sistema ta' Informazzjoni dwar il-Viża (VIS),mt
metadata,nomenc,Program,nom-item,VIS2020,Visuminformatiesysteem (VIS),nl
metadata,nomenc,Program,nom-item,VIS2020,Wizowy system informacyjny (VIS),pl
metadata,nomenc,Program,nom-item,VIS2020,Sistema de Informação sobre Vistos (VIS),pt
metadata,nomenc,Program,nom-item,VIS2020,Sistemul de informații privind vizele (VIS),ro
metadata,nomenc,Program,nom-item,VIS2020,Vízový informačný systém (VIS),sk
metadata,nomenc,Program,nom-item,VIS2020,Vizumski informacijski sistem (VIS),sl
metadata,nomenc,Program,nom-item,VIS2020,Informationssystemet för viseringar (VIS),sv
metadata,nomenc,Program,nom-item,TA_IA,Technical assistance and innovative actions,en
metadata,nomenc,Program,nom-item,TA_IA,Assistance technique et actions innovatrices,fr
metadata,nomenc,Program,nom-item,TA_IA,Техническа помощ и иновационни дейности,bg
metadata,nomenc,Program,nom-item,TA_IA,Technická pomoc a inovační akce,cs
metadata,nomenc,Program,nom-item,TA_IA,Teknisk bistand og nyskabende aktioner,da
metadata,nomenc,Program,nom-item,TA_IA,Technische Unterstützung und innovative Maßnahmen,de
metadata,nomenc,Program,nom-item,TA_IA,Τεχνική βοήθεια και καινοτόμες δράσεις,el
metadata,nomenc,Program,nom-item,TA_IA,Asistencia técnica y medidas innovadoras,es
metadata,nomenc,Program,nom-item,TA_IA,Tehniline abi ja innovatiivsed meetmed,et
metadata,nomenc,Program,nom-item,TA_IA,Tekninen apu ja innovatiiviset toimet,fi
metadata,nomenc,Program,nom-item,TA_IA,Program Pravosuđe,hr
metadata,nomenc,Program,nom-item,TA_IA,Technikai segítségnyújtás és innovációs intézkedések,hu
metadata,nomenc,Program,nom-item,TA_IA,Assistenza tecnica e azioni innovative,it
metadata,nomenc,Program,nom-item,TA_IA,Techninė pagalba ir novatoriški veiksmai,lt
metadata,nomenc,Program,nom-item,TA_IA,Tehniskā palīdzība un jauninājumi,lv
metadata,nomenc,Program,nom-item,TA_IA,Assistenza teknika u azzjonijiet innovattivi,mt
metadata,nomenc,Program,nom-item,TA_IA,Technische bijstand en innoverende acties,nl
metadata,nomenc,Program,nom-item,TA_IA,Pomoc techniczna i działania innowacyjne,pl
metadata,nomenc,Program,nom-item,TA_IA,Assistência técnica e ações inovadoras ,pt
metadata,nomenc,Program,nom-item,TA_IA,Asistență tehnică și acțiuni inovatoare,ro
metadata,nomenc,Program,nom-item,TA_IA,Technická pomoc a inovačné akcie,sk
metadata,nomenc,Program,nom-item,TA_IA,Tehnična pomoč in inovativni ukrepi,sl
metadata,nomenc,Program,nom-item,TA_IA,Tekniskt stöd och innovativa åtgärder,sv
metadata,nomenc,Program,nom-item,TERRCOOP,European territorial cooperation,en
metadata,nomenc,Program,nom-item,TERRCOOP,Coopération territoriale européenne,fr
metadata,nomenc,Program,nom-item,TERRCOOP,Европейско териториално сътрудничество,bg
metadata,nomenc,Program,nom-item,TERRCOOP,Evropská územní spolupráce,cs
metadata,nomenc,Program,nom-item,TERRCOOP,Europæisk territorialt samarbejde,da
metadata,nomenc,Program,nom-item,TERRCOOP,Europäische territoriale Zusammenarbeit,de
metadata,nomenc,Program,nom-item,TERRCOOP,Ευρωπαϊκή εδαφική συνεργασία,el
metadata,nomenc,Program,nom-item,TERRCOOP,Cooperación territorial europea,es
metadata,nomenc,Program,nom-item,TERRCOOP,Euroopa territoriaalne koostöö,et
metadata,nomenc,Program,nom-item,TERRCOOP,Euroopan alueellinen yhteistyö,fi
metadata,nomenc,Program,nom-item,TERRCOOP,Program za zaštitu okoliša i klimatsku politiku (LIFE),hr
metadata,nomenc,Program,nom-item,TERRCOOP,Európai területi együttműködés,hu
metadata,nomenc,Program,nom-item,TERRCOOP,Cooperazione territoriale europea,it
metadata,nomenc,Program,nom-item,TERRCOOP,Europos teritorinis bendradarbiavimas,lt
metadata,nomenc,Program,nom-item,TERRCOOP,Eiropas teritoriālā sadarbība,lv
metadata,nomenc,Program,nom-item,TERRCOOP,Kooperazzjoni territorjali Ewropea,mt
metadata,nomenc,Program,nom-item,TERRCOOP,Europese territoriale samenwerking,nl
metadata,nomenc,Program,nom-item,TERRCOOP,Europejska współpraca terytorialna,pl
metadata,nomenc,Program,nom-item,TERRCOOP,Cooperação territorial europeia ,pt
metadata,nomenc,Program,nom-item,TERRCOOP,Cooperarea teritorială europeană,ro
metadata,nomenc,Program,nom-item,TERRCOOP,Európska územná spolupráca ,sk
metadata,nomenc,Program,nom-item,TERRCOOP,Evropsko teritorialno sodelovanje,sl
metadata,nomenc,Program,nom-item,TERRCOOP,Europeiskt territoriellt samarbete,sv
metadata,nomenc,Program,nom-item,TRANSREG,Transition regions,en
metadata,nomenc,Program,nom-item,TRANSREG,Régions en transition,fr
metadata,nomenc,Program,nom-item,TRANSREG,Региони в преход,bg
metadata,nomenc,Program,nom-item,TRANSREG,Přechodové regiony,cs
metadata,nomenc,Program,nom-item,TRANSREG,Overgangsregioner,da
metadata,nomenc,Program,nom-item,TRANSREG,Übergangsregionen,de
metadata,nomenc,Program,nom-item,TRANSREG,Περιφέρειες μετάβασης,el
metadata,nomenc,Program,nom-item,TRANSREG,Regiones en transición,es
metadata,nomenc,Program,nom-item,TRANSREG,Üleminekupiirkonnad,et
metadata,nomenc,Program,nom-item,TRANSREG,Siirtymäalueet,fi
metadata,nomenc,Program,nom-item,TRANSREG,Najudaljenije i slabo naseljene regije,hr
metadata,nomenc,Program,nom-item,TRANSREG,Átmeneti régiók,hu
metadata,nomenc,Program,nom-item,TRANSREG,Regioni in transizione,it
metadata,nomenc,Program,nom-item,TRANSREG,Pereinamojo laikotarpio regionai,lt
metadata,nomenc,Program,nom-item,TRANSREG,Pārejas reģioni,lv
metadata,nomenc,Program,nom-item,TRANSREG,Reġjuni fi tranżizzjoni,mt
metadata,nomenc,Program,nom-item,TRANSREG,Overgangsregio's,nl
metadata,nomenc,Program,nom-item,TRANSREG,Regiony w okresie przejściowym,pl
metadata,nomenc,Program,nom-item,TRANSREG,Regiões em transição ,pt
metadata,nomenc,Program,nom-item,TRANSREG,Regiuni de tranziție,ro
metadata,nomenc,Program,nom-item,TRANSREG,Regióny v etape prechodu,sk
metadata,nomenc,Program,nom-item,TRANSREG,Regije v prehodu,sl
metadata,nomenc,Program,nom-item,TRANSREG,Övergångsregioner,sv
metadata,nomenc,Program,nom-item,CFSP2020,Common foreign and security policy (CFSP),en
metadata,nomenc,Program,nom-item,CFSP2020,Politique étrangère et de sécurité commune (PESC),fr
metadata,nomenc,Program,nom-item,CFSP2020,Обща външна политика и политика на сигурност (ОВППС),bg
metadata,nomenc,Program,nom-item,CFSP2020,Společná zahraniční a bezpečnostní politika (SZBP),cs
metadata,nomenc,Program,nom-item,CFSP2020,Den fælles udenrigs- og sikkerhedspolitik (FUSP),da
metadata,nomenc,Program,nom-item,CFSP2020,Gemeinsame Außen- und Sicherheitspolitik (GASP),de
